all_star_id,player_id,player,team,season,lg,replaced,all_star
John Wall2015,walljo01,John Wall,East,2015,NBA,FALSE,Yes
LaMarcus Aldridge2015,aldrila01,LaMarcus Aldridge,West,2015,NBA,FALSE,Yes
Kobe Bryant2015,bryanko01,Kobe Bryant,West,2015,NBA,TRUE,Yes
DeMarcus Cousins2015,couside01,DeMarcus Cousins,West,2015,NBA,FALSE,Yes
Stephen Curry2015,curryst01,Stephen Curry,West,2015,NBA,FALSE,Yes
Anthony Davis2015,davisan02,Anthony Davis,West,2015,NBA,TRUE,Yes
Tim Duncan2015,duncati01,Tim Duncan,West,2015,NBA,FALSE,Yes
Kevin Durant2015,duranke01,Kevin Durant,West,2015,NBA,FALSE,Yes
Marc Gasol2015,gasolma01,Marc Gasol,West,2015,NBA,FALSE,Yes
Blake Griffin2015,griffbl01,Blake Griffin,West,2015,NBA,TRUE,Yes
James Harden2015,hardeja01,James Harden,West,2015,NBA,FALSE,Yes
Damian Lillard2015,lillada01,Damian Lillard,West,2015,NBA,FALSE,Yes
Dirk Nowitzki2015,nowitdi01,Dirk Nowitzki,West,2015,NBA,FALSE,Yes
Chris Paul2015,paulch01,Chris Paul,West,2015,NBA,FALSE,Yes
Klay Thompson2015,thompkl01,Klay Thompson,West,2015,NBA,FALSE,Yes
Russell Westbrook2015,westbru01,Russell Westbrook,West,2015,NBA,FALSE,Yes
Carmelo Anthony2014,anthoca01,Carmelo Anthony,East,2014,NBA,FALSE,Yes
Chris Bosh2014,boshch01,Chris Bosh,East,2014,NBA,FALSE,Yes
DeMar DeRozan2014,derozde01,DeMar DeRozan,East,2014,NBA,FALSE,Yes
Paul George2014,georgpa01,Paul George,East,2014,NBA,FALSE,Yes
Roy Hibbert2014,hibbero01,Roy Hibbert,East,2014,NBA,FALSE,Yes
Kyrie Irving2014,irvinky01,Kyrie Irving,East,2014,NBA,FALSE,Yes
LeBron James2014,jamesle01,LeBron James,East,2014,NBA,FALSE,Yes
Joe Johnson2014,johnsjo02,Joe Johnson,East,2014,NBA,FALSE,Yes
Paul Millsap2014,millspa01,Paul Millsap,East,2014,NBA,FALSE,Yes
Joakim Noah2014,noahjo01,Joakim Noah,East,2014,NBA,FALSE,Yes
Dwyane Wade2014,wadedw01,Dwyane Wade,East,2014,NBA,FALSE,Yes
John Wall2014,walljo01,John Wall,East,2014,NBA,FALSE,Yes
LaMarcus Aldridge2014,aldrila01,LaMarcus Aldridge,West,2014,NBA,FALSE,Yes
Kobe Bryant2014,bryanko01,Kobe Bryant,West,2014,NBA,TRUE,Yes
Stephen Curry2014,curryst01,Stephen Curry,West,2014,NBA,FALSE,Yes
Anthony Davis2014,davisan02,Anthony Davis,West,2014,NBA,FALSE,Yes
Kevin Durant2014,duranke01,Kevin Durant,West,2014,NBA,FALSE,Yes
Blake Griffin2014,griffbl01,Blake Griffin,West,2014,NBA,FALSE,Yes
James Harden2014,hardeja01,James Harden,West,2014,NBA,FALSE,Yes
Dwight Howard2014,howardw01,Dwight Howard,West,2014,NBA,FALSE,Yes
Damian Lillard2014,lillada01,Damian Lillard,West,2014,NBA,FALSE,Yes
Kevin Love2014,loveke01,Kevin Love,West,2014,NBA,FALSE,Yes
Dirk Nowitzki2014,nowitdi01,Dirk Nowitzki,West,2014,NBA,FALSE,Yes
Tony Parker2014,parketo01,Tony Parker,West,2014,NBA,FALSE,Yes
Chris Paul2014,paulch01,Chris Paul,West,2014,NBA,FALSE,Yes
Carmelo Anthony2013,anthoca01,Carmelo Anthony,East,2013,NBA,FALSE,Yes
Chris Bosh2013,boshch01,Chris Bosh,East,2013,NBA,FALSE,Yes
Tyson Chandler2013,chandty01,Tyson Chandler,East,2013,NBA,FALSE,Yes
Luol Deng2013,denglu01,Luol Deng,East,2013,NBA,FALSE,Yes
Kevin Garnett2013,garneke01,Kevin Garnett,East,2013,NBA,FALSE,Yes
Paul George2013,georgpa01,Paul George,East,2013,NBA,FALSE,Yes
Jrue Holiday2013,holidjr01,Jrue Holiday,East,2013,NBA,FALSE,Yes
Kyrie Irving2013,irvinky01,Kyrie Irving,East,2013,NBA,FALSE,Yes
LeBron James2013,jamesle01,LeBron James,East,2013,NBA,FALSE,Yes
Brook Lopez2013,lopezbr01,Brook Lopez,East,2013,NBA,TRUE,Yes
Joakim Noah2013,noahjo01,Joakim Noah,East,2013,NBA,FALSE,Yes
Rajon Rondo2013,rondora01,Rajon Rondo,East,2013,NBA,TRUE,Yes
Dwyane Wade2013,wadedw01,Dwyane Wade,East,2013,NBA,FALSE,Yes
LaMarcus Aldridge2013,aldrila01,LaMarcus Aldridge,West,2013,NBA,FALSE,Yes
Kobe Bryant2013,bryanko01,Kobe Bryant,West,2013,NBA,FALSE,Yes
Tim Duncan2013,duncati01,Tim Duncan,West,2013,NBA,FALSE,Yes
Kevin Durant2013,duranke01,Kevin Durant,West,2013,NBA,FALSE,Yes
Blake Griffin2013,griffbl01,Blake Griffin,West,2013,NBA,FALSE,Yes
James Harden2013,hardeja01,James Harden,West,2013,NBA,FALSE,Yes
Dwight Howard2013,howardw01,Dwight Howard,West,2013,NBA,FALSE,Yes
David Lee2013,leeda02,David Lee,West,2013,NBA,FALSE,Yes
Tony Parker2013,parketo01,Tony Parker,West,2013,NBA,FALSE,Yes
Chris Paul2013,paulch01,Chris Paul,West,2013,NBA,FALSE,Yes
Zach Randolph2013,randoza01,Zach Randolph,West,2013,NBA,FALSE,Yes
Russell Westbrook2013,westbru01,Russell Westbrook,West,2013,NBA,FALSE,Yes
Carmelo Anthony2012,anthoca01,Carmelo Anthony,East,2012,NBA,FALSE,Yes
Chris Bosh2012,boshch01,Chris Bosh,East,2012,NBA,FALSE,Yes
Luol Deng2012,denglu01,Luol Deng,East,2012,NBA,FALSE,Yes
Roy Hibbert2012,hibbero01,Roy Hibbert,East,2012,NBA,FALSE,Yes
Dwight Howard2012,howardw01,Dwight Howard,East,2012,NBA,FALSE,Yes
Andre Iguodala2012,iguodan01,Andre Iguodala,East,2012,NBA,FALSE,Yes
LeBron James2012,jamesle01,LeBron James,East,2012,NBA,FALSE,Yes
Joe Johnson2012,johnsjo02,Joe Johnson,East,2012,NBA,TRUE,Yes
Paul Pierce2012,piercpa01,Paul Pierce,East,2012,NBA,FALSE,Yes
Rajon Rondo2012,rondora01,Rajon Rondo,East,2012,NBA,TRUE,Yes
Derrick Rose2012,rosede01,Derrick Rose,East,2012,NBA,FALSE,Yes
Dwyane Wade2012,wadedw01,Dwyane Wade,East,2012,NBA,FALSE,Yes
Deron Williams2012,willide01,Deron Williams,East,2012,NBA,FALSE,Yes
LaMarcus Aldridge2012,aldrila01,LaMarcus Aldridge,West,2012,NBA,FALSE,Yes
Kobe Bryant2012,bryanko01,Kobe Bryant,West,2012,NBA,FALSE,Yes
Andrew Bynum2012,bynuman01,Andrew Bynum,West,2012,NBA,FALSE,Yes
Kevin Durant2012,duranke01,Kevin Durant,West,2012,NBA,FALSE,Yes
Marc Gasol2012,gasolma01,Marc Gasol,West,2012,NBA,FALSE,Yes
Blake Griffin2012,griffbl01,Blake Griffin,West,2012,NBA,FALSE,Yes
Kevin Love2012,loveke01,Kevin Love,West,2012,NBA,FALSE,Yes
Steve sh2012,shst01,Steve sh,West,2012,NBA,FALSE,Yes
Dirk Nowitzki2012,nowitdi01,Dirk Nowitzki,West,2012,NBA,FALSE,Yes
Tony Parker2012,parketo01,Tony Parker,West,2012,NBA,FALSE,Yes
Chris Paul2012,paulch01,Chris Paul,West,2012,NBA,FALSE,Yes
Russell Westbrook2012,westbru01,Russell Westbrook,West,2012,NBA,FALSE,Yes
Ray Allen2011,allenra02,Ray Allen,East,2011,NBA,FALSE,Yes
Chris Bosh2011,boshch01,Chris Bosh,East,2011,NBA,FALSE,Yes
Kevin Garnett2011,garneke01,Kevin Garnett,East,2011,NBA,FALSE,Yes
Al Horford2011,horfoal01,Al Horford,East,2011,NBA,FALSE,Yes
Dwight Howard2011,howardw01,Dwight Howard,East,2011,NBA,FALSE,Yes
LeBron James2011,jamesle01,LeBron James,East,2011,NBA,FALSE,Yes
Joe Johnson2011,johnsjo02,Joe Johnson,East,2011,NBA,FALSE,Yes
Paul Pierce2011,piercpa01,Paul Pierce,East,2011,NBA,FALSE,Yes
Rajon Rondo2011,rondora01,Rajon Rondo,East,2011,NBA,FALSE,Yes
Derrick Rose2011,rosede01,Derrick Rose,East,2011,NBA,FALSE,Yes
Amar'e Stoudemire2011,stoudam01,Amar'e Stoudemire,East,2011,NBA,FALSE,Yes
Dwyane Wade2011,wadedw01,Dwyane Wade,East,2011,NBA,FALSE,Yes
Carmelo Anthony2011,anthoca01,Carmelo Anthony,West,2011,NBA,FALSE,Yes
Kobe Bryant2011,bryanko01,Kobe Bryant,West,2011,NBA,FALSE,Yes
Tim Duncan2011,duncati01,Tim Duncan,West,2011,NBA,FALSE,Yes
Kevin Durant2011,duranke01,Kevin Durant,West,2011,NBA,FALSE,Yes
Pau Gasol2011,gasolpa01,Pau Gasol,West,2011,NBA,FALSE,Yes
Manu Ginóbili2011,ginobma01,Manu Ginóbili,West,2011,NBA,FALSE,Yes
Blake Griffin2011,griffbl01,Blake Griffin,West,2011,NBA,FALSE,Yes
Kevin Love2011,loveke01,Kevin Love,West,2011,NBA,TRUE,Yes
Yao Ming2011,mingya01,Yao Ming,West,2011,NBA,TRUE,Yes
Dirk Nowitzki2011,nowitdi01,Dirk Nowitzki,West,2011,NBA,FALSE,Yes
Chris Paul2011,paulch01,Chris Paul,West,2011,NBA,FALSE,Yes
Russell Westbrook2011,westbru01,Russell Westbrook,West,2011,NBA,FALSE,Yes
Deron Williams2011,willide01,Deron Williams,West,2011,NBA,FALSE,Yes
Chris Bosh2010,boshch01,Chris Bosh,East,2010,NBA,FALSE,Yes
Kevin Garnett2010,garneke01,Kevin Garnett,East,2010,NBA,FALSE,Yes
Al Horford2010,horfoal01,Al Horford,East,2010,NBA,FALSE,Yes
Dwight Howard2010,howardw01,Dwight Howard,East,2010,NBA,FALSE,Yes
Allen Iverson2010,iversal01,Allen Iverson,East,2010,NBA,TRUE,Yes
LeBron James2010,jamesle01,LeBron James,East,2010,NBA,FALSE,Yes
Joe Johnson2010,johnsjo02,Joe Johnson,East,2010,NBA,FALSE,Yes
David Lee2010,leeda02,David Lee,East,2010,NBA,TRUE,Yes
Paul Pierce2010,piercpa01,Paul Pierce,East,2010,NBA,FALSE,Yes
Rajon Rondo2010,rondora01,Rajon Rondo,East,2010,NBA,FALSE,Yes
Derrick Rose2010,rosede01,Derrick Rose,East,2010,NBA,FALSE,Yes
Dwyane Wade2010,wadedw01,Dwyane Wade,East,2010,NBA,FALSE,Yes
Gerald Wallace2010,wallage01,Gerald Wallace,East,2010,NBA,FALSE,Yes
Carmelo Anthony2010,anthoca01,Carmelo Anthony,West,2010,NBA,FALSE,Yes
Chauncey Billups2010,billuch01,Chauncey Billups,West,2010,NBA,TRUE,Yes
Kobe Bryant2010,bryanko01,Kobe Bryant,West,2010,NBA,TRUE,Yes
Tim Duncan2010,duncati01,Tim Duncan,West,2010,NBA,FALSE,Yes
Kevin Durant2010,duranke01,Kevin Durant,West,2010,NBA,FALSE,Yes
Pau Gasol2010,gasolpa01,Pau Gasol,West,2010,NBA,FALSE,Yes
Chris Kaman2010,kamanch01,Chris Kaman,West,2010,NBA,TRUE,Yes
Jason Kidd2010,kiddja01,Jason Kidd,West,2010,NBA,TRUE,Yes
Steve sh2010,shst01,Steve sh,West,2010,NBA,FALSE,Yes
Dirk Nowitzki2010,nowitdi01,Dirk Nowitzki,West,2010,NBA,FALSE,Yes
Chris Paul2010,paulch01,Chris Paul,West,2010,NBA,TRUE,Yes
Zach Randolph2010,randoza01,Zach Randolph,West,2010,NBA,FALSE,Yes
Brandon Roy2010,roybr01,Brandon Roy,West,2010,NBA,TRUE,Yes
Amar'e Stoudemire2010,stoudam01,Amar'e Stoudemire,West,2010,NBA,FALSE,Yes
Deron Williams2010,willide01,Deron Williams,West,2010,NBA,FALSE,Yes
Ray Allen2009,allenra02,Ray Allen,East,2009,NBA,FALSE,Yes
Chris Bosh2009,boshch01,Chris Bosh,East,2009,NBA,TRUE,Yes
Kevin Garnett2009,garneke01,Kevin Garnett,East,2009,NBA,FALSE,Yes
Danny Granger2009,grangda01,Danny Granger,East,2009,NBA,FALSE,Yes
Devin Harris2009,harride01,Devin Harris,East,2009,NBA,FALSE,Yes
Dwight Howard2009,howardw01,Dwight Howard,East,2009,NBA,FALSE,Yes
Allen Iverson2009,iversal01,Allen Iverson,East,2009,NBA,FALSE,Yes
LeBron James2009,jamesle01,LeBron James,East,2009,NBA,FALSE,Yes
Joe Johnson2009,johnsjo02,Joe Johnson,East,2009,NBA,FALSE,Yes
Rashard Lewis2009,lewisra02,Rashard Lewis,East,2009,NBA,FALSE,Yes
Jameer Nelson2009,nelsoja01,Jameer Nelson,East,2009,NBA,TRUE,Yes
Paul Pierce2009,piercpa01,Paul Pierce,East,2009,NBA,FALSE,Yes
Dwyane Wade2009,wadedw01,Dwyane Wade,East,2009,NBA,FALSE,Yes
Mo Williams2009,willima01,Mo Williams,East,2009,NBA,TRUE,Yes
Chauncey Billups2009,billuch01,Chauncey Billups,West,2009,NBA,FALSE,Yes
Kobe Bryant2009,bryanko01,Kobe Bryant,West,2009,NBA,FALSE,Yes
Tim Duncan2009,duncati01,Tim Duncan,West,2009,NBA,FALSE,Yes
Pau Gasol2009,gasolpa01,Pau Gasol,West,2009,NBA,FALSE,Yes
Yao Ming2009,mingya01,Yao Ming,West,2009,NBA,FALSE,Yes
Dirk Nowitzki2009,nowitdi01,Dirk Nowitzki,West,2009,NBA,FALSE,Yes
Shaquille O'Neal2009,onealsh01,Shaquille O'Neal,West,2009,NBA,FALSE,Yes
Tony Parker2009,parketo01,Tony Parker,West,2009,NBA,FALSE,Yes
Chris Paul2009,paulch01,Chris Paul,West,2009,NBA,FALSE,Yes
Brandon Roy2009,roybr01,Brandon Roy,West,2009,NBA,FALSE,Yes
Amar'e Stoudemire2009,stoudam01,Amar'e Stoudemire,West,2009,NBA,FALSE,Yes
David West2009,westda01,David West,West,2009,NBA,FALSE,Yes
Ray Allen2008,allenra02,Ray Allen,East,2008,NBA,TRUE,Yes
Chauncey Billups2008,billuch01,Chauncey Billups,East,2008,NBA,FALSE,Yes
Chris Bosh2008,boshch01,Chris Bosh,East,2008,NBA,FALSE,Yes
Caron Butler2008,butleca01,Caron Butler,East,2008,NBA,TRUE,Yes
Kevin Garnett2008,garneke01,Kevin Garnett,East,2008,NBA,TRUE,Yes
Richard Hamilton2008,hamilri01,Richard Hamilton,East,2008,NBA,FALSE,Yes
Dwight Howard2008,howardw01,Dwight Howard,East,2008,NBA,FALSE,Yes
LeBron James2008,jamesle01,LeBron James,East,2008,NBA,FALSE,Yes
Antawn Jamison2008,jamisan01,Antawn Jamison,East,2008,NBA,FALSE,Yes
Joe Johnson2008,johnsjo02,Joe Johnson,East,2008,NBA,FALSE,Yes
Jason Kidd2008,kiddja01,Jason Kidd,East,2008,NBA,FALSE,Yes
Paul Pierce2008,piercpa01,Paul Pierce,East,2008,NBA,FALSE,Yes
Dwyane Wade2008,wadedw01,Dwyane Wade,East,2008,NBA,FALSE,Yes
Rasheed Wallace2008,wallara01,Rasheed Wallace,East,2008,NBA,TRUE,Yes
Carmelo Anthony2008,anthoca01,Carmelo Anthony,West,2008,NBA,FALSE,Yes
Carlos Boozer2008,boozeca01,Carlos Boozer,West,2008,NBA,FALSE,Yes
Kobe Bryant2008,bryanko01,Kobe Bryant,West,2008,NBA,FALSE,Yes
Tim Duncan2008,duncati01,Tim Duncan,West,2008,NBA,FALSE,Yes
Allen Iverson2008,iversal01,Allen Iverson,West,2008,NBA,FALSE,Yes
Yao Ming2008,mingya01,Yao Ming,West,2008,NBA,FALSE,Yes
Steve sh2008,shst01,Steve sh,West,2008,NBA,FALSE,Yes
Dirk Nowitzki2008,nowitdi01,Dirk Nowitzki,West,2008,NBA,FALSE,Yes
Chris Paul2008,paulch01,Chris Paul,West,2008,NBA,FALSE,Yes
Brandon Roy2008,roybr01,Brandon Roy,West,2008,NBA,FALSE,Yes
Amar'e Stoudemire2008,stoudam01,Amar'e Stoudemire,West,2008,NBA,FALSE,Yes
David West2008,westda01,David West,West,2008,NBA,FALSE,Yes
Gilbert Ares2007,aregi01,Gilbert Ares,East,2007,NBA,FALSE,Yes
Chauncey Billups2007,billuch01,Chauncey Billups,East,2007,NBA,FALSE,Yes
Chris Bosh2007,boshch01,Chris Bosh,East,2007,NBA,FALSE,Yes
Caron Butler2007,butleca01,Caron Butler,East,2007,NBA,FALSE,Yes
Vince Carter2007,cartevi01,Vince Carter,East,2007,NBA,FALSE,Yes
Richard Hamilton2007,hamilri01,Richard Hamilton,East,2007,NBA,FALSE,Yes
Dwight Howard2007,howardw01,Dwight Howard,East,2007,NBA,FALSE,Yes
LeBron James2007,jamesle01,LeBron James,East,2007,NBA,FALSE,Yes
Joe Johnson2007,johnsjo02,Joe Johnson,East,2007,NBA,TRUE,Yes
Jason Kidd2007,kiddja01,Jason Kidd,East,2007,NBA,TRUE,Yes
Jermaine O'Neal2007,onealje01,Jermaine O'Neal,East,2007,NBA,FALSE,Yes
Shaquille O'Neal2007,onealsh01,Shaquille O'Neal,East,2007,NBA,FALSE,Yes
Dwyane Wade2007,wadedw01,Dwyane Wade,East,2007,NBA,FALSE,Yes
Ray Allen2007,allenra02,Ray Allen,West,2007,NBA,TRUE,Yes
Carmelo Anthony2007,anthoca01,Carmelo Anthony,West,2007,NBA,TRUE,Yes
Carlos Boozer2007,boozeca01,Carlos Boozer,West,2007,NBA,TRUE,Yes
Kobe Bryant2007,bryanko01,Kobe Bryant,West,2007,NBA,FALSE,Yes
Tim Duncan2007,duncati01,Tim Duncan,West,2007,NBA,FALSE,Yes
Kevin Garnett2007,garneke01,Kevin Garnett,West,2007,NBA,FALSE,Yes
Josh Howard2007,howarjo01,Josh Howard,West,2007,NBA,TRUE,Yes
Allen Iverson2007,iversal01,Allen Iverson,West,2007,NBA,TRUE,Yes
Shawn Marion2007,mariosh01,Shawn Marion,West,2007,NBA,FALSE,Yes
Tracy McGrady2007,mcgratr01,Tracy McGrady,West,2007,NBA,FALSE,Yes
Yao Ming2007,mingya01,Yao Ming,West,2007,NBA,TRUE,Yes
Steve sh2007,shst01,Steve sh,West,2007,NBA,TRUE,Yes
Dirk Nowitzki2007,nowitdi01,Dirk Nowitzki,West,2007,NBA,FALSE,Yes
Mehmet Okur 2007,okurme01,Mehmet Okur ,West,2007,NBA,TRUE,Yes
Tony Parker2007,parketo01,Tony Parker,West,2007,NBA,FALSE,Yes
Amar'e Stoudemire2007,stoudam01,Amar'e Stoudemire,West,2007,NBA,FALSE,Yes
Gilbert Ares2006,aregi01,Gilbert Ares,East,2006,NBA,TRUE,Yes
Chauncey Billups2006,billuch01,Chauncey Billups,East,2006,NBA,FALSE,Yes
Chris Bosh2006,boshch01,Chris Bosh,East,2006,NBA,FALSE,Yes
Vince Carter2006,cartevi01,Vince Carter,East,2006,NBA,FALSE,Yes
Richard Hamilton2006,hamilri01,Richard Hamilton,East,2006,NBA,FALSE,Yes
Allen Iverson2006,iversal01,Allen Iverson,East,2006,NBA,FALSE,Yes
LeBron James2006,jamesle01,LeBron James,East,2006,NBA,FALSE,Yes
Jermaine O'Neal2006,onealje01,Jermaine O'Neal,East,2006,NBA,TRUE,Yes
Shaquille O'Neal2006,onealsh01,Shaquille O'Neal,East,2006,NBA,FALSE,Yes
Paul Pierce2006,piercpa01,Paul Pierce,East,2006,NBA,FALSE,Yes
Dwyane Wade2006,wadedw01,Dwyane Wade,East,2006,NBA,FALSE,Yes
Ben Wallace2006,wallabe01,Ben Wallace,East,2006,NBA,FALSE,Yes
Rasheed Wallace2006,wallara01,Rasheed Wallace,East,2006,NBA,FALSE,Yes
Ray Allen2006,allenra02,Ray Allen,West,2006,NBA,FALSE,Yes
Elton Brand2006,brandel01,Elton Brand,West,2006,NBA,FALSE,Yes
Kobe Bryant2006,bryanko01,Kobe Bryant,West,2006,NBA,FALSE,Yes
Tim Duncan2006,duncati01,Tim Duncan,West,2006,NBA,FALSE,Yes
Kevin Garnett2006,garneke01,Kevin Garnett,West,2006,NBA,FALSE,Yes
Pau Gasol2006,gasolpa01,Pau Gasol,West,2006,NBA,FALSE,Yes
Shawn Marion2006,mariosh01,Shawn Marion,West,2006,NBA,FALSE,Yes
Tracy McGrady2006,mcgratr01,Tracy McGrady,West,2006,NBA,FALSE,Yes
Yao Ming2006,mingya01,Yao Ming,West,2006,NBA,FALSE,Yes
Steve sh2006,shst01,Steve sh,West,2006,NBA,FALSE,Yes
Dirk Nowitzki2006,nowitdi01,Dirk Nowitzki,West,2006,NBA,FALSE,Yes
Tony Parker2006,parketo01,Tony Parker,West,2006,NBA,FALSE,Yes
Gilbert Ares2005,aregi01,Gilbert Ares,East,2005,NBA,FALSE,Yes
Vince Carter2005,cartevi01,Vince Carter,East,2005,NBA,FALSE,Yes
Grant Hill2005,hillgr01,Grant Hill,East,2005,NBA,FALSE,Yes
Zydrus Ilgauskas2005,ilgauzy01,Zydrus Ilgauskas,East,2005,NBA,FALSE,Yes
Allen Iverson2005,iversal01,Allen Iverson,East,2005,NBA,FALSE,Yes
LeBron James2005,jamesle01,LeBron James,East,2005,NBA,FALSE,Yes
Antawn Jamison2005,jamisan01,Antawn Jamison,East,2005,NBA,FALSE,Yes
Jermaine O'Neal2005,onealje01,Jermaine O'Neal,East,2005,NBA,FALSE,Yes
Shaquille O'Neal2005,onealsh01,Shaquille O'Neal,East,2005,NBA,FALSE,Yes
Paul Pierce2005,piercpa01,Paul Pierce,East,2005,NBA,FALSE,Yes
Dwyane Wade2005,wadedw01,Dwyane Wade,East,2005,NBA,FALSE,Yes
Ben Wallace2005,wallabe01,Ben Wallace,East,2005,NBA,FALSE,Yes
Ray Allen2005,allenra02,Ray Allen,West,2005,NBA,FALSE,Yes
Kobe Bryant2005,bryanko01,Kobe Bryant,West,2005,NBA,FALSE,Yes
Tim Duncan2005,duncati01,Tim Duncan,West,2005,NBA,FALSE,Yes
Kevin Garnett2005,garneke01,Kevin Garnett,West,2005,NBA,FALSE,Yes
Manu Ginóbili2005,ginobma01,Manu Ginóbili,West,2005,NBA,FALSE,Yes
Rashard Lewis2005,lewisra02,Rashard Lewis,West,2005,NBA,FALSE,Yes
Shawn Marion2005,mariosh01,Shawn Marion,West,2005,NBA,FALSE,Yes
Tracy McGrady2005,mcgratr01,Tracy McGrady,West,2005,NBA,FALSE,Yes
Yao Ming2005,mingya01,Yao Ming,West,2005,NBA,FALSE,Yes
Steve sh2005,shst01,Steve sh,West,2005,NBA,FALSE,Yes
Dirk Nowitzki2005,nowitdi01,Dirk Nowitzki,West,2005,NBA,FALSE,Yes
Amar'e Stoudemire2005,stoudam01,Amar'e Stoudemire,West,2005,NBA,FALSE,Yes
Metta World Peace2004,artesro01,Metta World Peace,East,2004,NBA,FALSE,Yes
Vince Carter2004,cartevi01,Vince Carter,East,2004,NBA,FALSE,Yes
Baron Davis2004,davisba01,Baron Davis,East,2004,NBA,FALSE,Yes
Allen Iverson2004,iversal01,Allen Iverson,East,2004,NBA,FALSE,Yes
Jason Kidd2004,kiddja01,Jason Kidd,East,2004,NBA,FALSE,Yes
Jamaal Magloire2004,magloja01,Jamaal Magloire,East,2004,NBA,FALSE,Yes
Kenyon Martin2004,martike01,Kenyon Martin,East,2004,NBA,FALSE,Yes
Tracy McGrady2004,mcgratr01,Tracy McGrady,East,2004,NBA,FALSE,Yes
Jermaine O'Neal2004,onealje01,Jermaine O'Neal,East,2004,NBA,FALSE,Yes
Paul Pierce2004,piercpa01,Paul Pierce,East,2004,NBA,FALSE,Yes
Michael Redd2004,reddmi01,Michael Redd,East,2004,NBA,FALSE,Yes
Ben Wallace2004,wallabe01,Ben Wallace,East,2004,NBA,FALSE,Yes
Ray Allen2004,allenra02,Ray Allen,West,2004,NBA,FALSE,Yes
Kobe Bryant2004,bryanko01,Kobe Bryant,West,2004,NBA,FALSE,Yes
Sam Cassell2004,cassesa01,Sam Cassell,West,2004,NBA,FALSE,Yes
Tim Duncan2004,duncati01,Tim Duncan,West,2004,NBA,FALSE,Yes
Steve Francis2004,francst01,Steve Francis,West,2004,NBA,FALSE,Yes
Kevin Garnett2004,garneke01,Kevin Garnett,West,2004,NBA,FALSE,Yes
Andrei Kirilenko2004,kirilan01,Andrei Kirilenko,West,2004,NBA,FALSE,Yes
Brad Miller2004,millebr01,Brad Miller,West,2004,NBA,FALSE,Yes
Yao Ming2004,mingya01,Yao Ming,West,2004,NBA,FALSE,Yes
Dirk Nowitzki2004,nowitdi01,Dirk Nowitzki,West,2004,NBA,FALSE,Yes
Shaquille O'Neal2004,onealsh01,Shaquille O'Neal,West,2004,NBA,FALSE,Yes
Peja Stojaković2004,stojape01,Peja Stojaković,West,2004,NBA,FALSE,Yes
Vince Carter2003,cartevi01,Vince Carter,East,2003,NBA,FALSE,Yes
Zydrus Ilgauskas2003,ilgauzy01,Zydrus Ilgauskas,East,2003,NBA,FALSE,Yes
Allen Iverson2003,iversal01,Allen Iverson,East,2003,NBA,FALSE,Yes
Michael Jordan2003,jordami01,Michael Jordan,East,2003,NBA,FALSE,Yes
Jason Kidd2003,kiddja01,Jason Kidd,East,2003,NBA,FALSE,Yes
Jamal Mashburn2003,mashbja01,Jamal Mashburn,East,2003,NBA,FALSE,Yes
Tracy McGrady2003,mcgratr01,Tracy McGrady,East,2003,NBA,FALSE,Yes
Brad Miller2003,millebr01,Brad Miller,East,2003,NBA,FALSE,Yes
Jermaine O'Neal2003,onealje01,Jermaine O'Neal,East,2003,NBA,FALSE,Yes
Paul Pierce2003,piercpa01,Paul Pierce,East,2003,NBA,FALSE,Yes
Antoine Walker2003,walkean02,Antoine Walker,East,2003,NBA,FALSE,Yes
Ben Wallace2003,wallabe01,Ben Wallace,East,2003,NBA,FALSE,Yes
Kobe Bryant2003,bryanko01,Kobe Bryant,West,2003,NBA,FALSE,Yes
Tim Duncan2003,duncati01,Tim Duncan,West,2003,NBA,FALSE,Yes
Steve Francis2003,francst01,Steve Francis,West,2003,NBA,FALSE,Yes
Kevin Garnett2003,garneke01,Kevin Garnett,West,2003,NBA,FALSE,Yes
Stephon Marbury2003,marbust01,Stephon Marbury,West,2003,NBA,FALSE,Yes
Shawn Marion2003,mariosh01,Shawn Marion,West,2003,NBA,FALSE,Yes
Yao Ming2003,mingya01,Yao Ming,West,2003,NBA,FALSE,Yes
Steve sh2003,shst01,Steve sh,West,2003,NBA,FALSE,Yes
Dirk Nowitzki2003,nowitdi01,Dirk Nowitzki,West,2003,NBA,FALSE,Yes
Shaquille O'Neal2003,onealsh01,Shaquille O'Neal,West,2003,NBA,FALSE,Yes
Gary Payton2003,paytoga01,Gary Payton,West,2003,NBA,FALSE,Yes
Peja Stojaković2003,stojape01,Peja Stojaković,West,2003,NBA,TRUE,Yes
Chris Webber2003,webbech01,Chris Webber,West,2003,NBA,TRUE,Yes
Shareef Abdur-Rahim2002,abdursh01,Shareef Abdur-Rahim,East,2002,NBA,FALSE,Yes
Ray Allen2002,allenra02,Ray Allen,East,2002,NBA,FALSE,Yes
Vince Carter2002,cartevi01,Vince Carter,East,2002,NBA,TRUE,Yes
Baron Davis2002,davisba01,Baron Davis,East,2002,NBA,TRUE,Yes
Allen Iverson2002,iversal01,Allen Iverson,East,2002,NBA,FALSE,Yes
Michael Jordan2002,jordami01,Michael Jordan,East,2002,NBA,FALSE,Yes
Jason Kidd2002,kiddja01,Jason Kidd,East,2002,NBA,FALSE,Yes
Tracy McGrady2002,mcgratr01,Tracy McGrady,East,2002,NBA,FALSE,Yes
