player_id,In Player Stats File,team_id,season,league,player,age,team,position,games,games_started,minutes_played,per,ts_percent,three_attempt_rt,free_throw_rt,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,offensive_ws,defensive_ws,ws,ws_per48,offensive_bpm,defensive_bpm,bpm,vorp
bowenry01DEN2002,Ryan Bowen,DEN2002,2002,NBA,Ryan Bowen,26,DEN,SF,75,21,1686,11.4,0.524,0.039,0.3,0.086,0.117,0.101,0.048,0.024,0.018,0.106,0.103,1.9,1.2,3.1,0.088,-2,0.9,-1.1,0.4
bowmair01PHI2002,Ira Bowman,PHI2002,2002,NBA,Ira Bowman,28,PHI,SG,3,0,29,16.4,0.714,0.143,0,0,0.039,0.02,0.064,0.037,0,0,0.111,0.1,0,0.1,0.21,1.1,5.5,6.6,0.1
boykiea01LAC2002,Earl Boykins,LAC2002,2002,NBA,Earl Boykins,25,LAC,PG,68,2,761,13.9,0.464,0.153,0.222,0.041,0.04,0.04,0.315,0.014,0.002,0.127,0.205,0.9,0.2,1,0.065,0.6,-2,-1.3,0.1
bradlmi01TOR2002,Michael Bradley,TOR2002,2002,NBA,Michael Bradley,22,TOR,PF,26,0,118,9.9,0.526,0.08,0.32,0.066,0.171,0.117,0.04,0,0.038,0.174,0.134,0,0.1,0.1,0.053,-3.7,-1.1,-4.8,-0.1
bradlsh01DAL2002,Shawn Bradley,DAL2002,2002,NBA,Shawn Bradley,29,DAL,C,53,16,757,14.6,0.562,0.006,0.393,0.079,0.178,0.129,0.038,0.019,0.06,0.116,0.129,1.3,1,2.3,0.144,-1.8,2.1,0.3,0.4
brandel01LAC2002,Elton Brand,LAC2002,2002,NBA,Elton Brand,22,LAC,PF,80,80,3020,23.6,0.586,0,0.519,0.15,0.196,0.173,0.11,0.014,0.037,0.122,0.211,9.9,3.7,13.6,0.216,3.9,0.4,4.3,4.8
brandte01MIN2002,Terrell Brandon,MIN2002,2002,NBA,Terrell Brandon,31,MIN,PG,32,28,962,21.2,0.494,0.063,0.23,0.021,0.09,0.056,0.428,0.029,0.005,0.097,0.209,2.8,0.9,3.7,0.186,4.1,1,5,1.7
breweja01IND2002,Jamison Brewer,IND2002,2002,NBA,Jamison Brewer,21,IND,SG,13,0,43,10,0.4,0.2,0,0.054,0.154,0.105,0.303,0.024,0,0.375,0.084,0,0.1,0,0.052,-3.2,2.2,-1,0
brezepr01IND2002,Primož Brezec,IND2002,2002,NBA,Primož Brezec,22,IND,C,22,4,160,9.8,0.538,0,0.862,0.116,0.083,0.099,0.058,0,0.031,0.13,0.13,0.2,0.1,0.3,0.096,-3,-0.9,-3.9,-0.1
brownch01SAC2002,Chucky Brown,SAC2002,2002,NBA,Chucky Brown,33,SAC,SF,18,0,92,10.1,0.377,0,0.074,0.118,0.262,0.192,0.091,0.011,0.029,0.152,0.156,-0.1,0.2,0.1,0.052,-3.6,0.8,-2.8,0
brownda02PHI2002,Damone Brown,PHI2002,2002,NBA,Damone Brown,22,PHI,SF,17,0,67,1.6,0.469,0.048,0.381,0.034,0.034,0.034,0.05,0.008,0.011,0.268,0.229,-0.2,0.1,-0.1,-0.096,-8.5,-2.5,-11.1,-0.1
brownde01ORL2002,Dee Brown,ORL2002,2002,NBA,Dee Brown,33,ORL,PG,7,0,65,-3.2,0.175,0.6,0,0,0.156,0.077,0.042,0.024,0.011,0.167,0.165,-0.4,0.1,-0.3,-0.214,-10.7,-2.5,-13.2,-0.2
browner01MIA2002,Ernest Brown,MIA2002,2002,NBA,Ernest Brown,22,MIA,C,3,0,21,-9.7,0.193,0,0.667,0.056,0.276,0.167,0,0,0.037,0.279,0.245,-0.2,0,-0.2,-0.349,-16.5,-1.7,-18.2,-0.1
brownke01BOS2002,Kedrick Brown,BOS2002,2002,NBA,Kedrick Brown,20,BOS,SF,29,5,245,11.9,0.4,0.386,0.286,0.048,0.179,0.112,0.098,0.038,0.022,0.082,0.16,-0.1,0.5,0.4,0.075,-2.3,3.1,0.8,0.2
brownkw01WAS2002,Kwame Brown,WAS2002,2002,NBA,Kwame Brown,19,WAS,PF,57,3,817,11.2,0.45,0.004,0.407,0.089,0.194,0.141,0.084,0.011,0.024,0.13,0.186,0,0.8,0.8,0.048,-3.1,-0.9,-4,-0.4
brownpj01CHH2002,P.J. Brown,CHH2002,2002,NBA,P.J. Brown,32,CHH,C,80,80,2563,15.1,0.545,0,0.374,0.122,0.228,0.175,0.066,0.012,0.022,0.122,0.124,4.6,3.6,8.2,0.154,0.1,0.2,0.3,1.5
brownra02BOS2002,Randy Brown,BOS2002,2002,NBA,Randy Brown,33,BOS,PG,1,0,6,8.6,0,0,0,0,0,0,0.464,0,0.13,0,0.076,0,0,0,0.025,-1,5.2,4.2,0
brownti01HOU2002,Tierre Brown,HOU2002,2002,NBA,Tierre Brown,22,HOU,SG,40,1,403,12.4,0.483,0.104,0.243,0.034,0.086,0.06,0.295,0.026,0.005,0.239,0.193,-0.1,0.2,0.1,0.006,-2.3,-1,-3.3,-0.1
brunsri01POR2002,Rick Brunson,POR2002,2002,NBA,Rick Brunson,29,POR,PG,59,2,520,12.2,0.477,0.097,0.363,0.051,0.103,0.077,0.327,0.026,0.003,0.264,0.156,0.2,0.5,0.7,0.066,-1.6,0.5,-1.1,0.1
bryanko01LAL2002,Kobe Bryant,LAL2002,2002,NBA,Kobe Bryant,23,LAL,SG,80,80,3063,23.2,0.544,0.083,0.369,0.041,0.117,0.079,0.259,0.02,0.008,0.107,0.304,8.9,3.8,12.7,0.199,4.3,0.3,4.6,5.2
bryanma01SAS2002,Mark Bryant,SAS2002,2002,NBA,Mark Bryant,36,SAS,PF,30,3,206,11.5,0.478,0,0.145,0.144,0.103,0.123,0.079,0.018,0.007,0.093,0.146,0.3,0.3,0.6,0.133,-2.9,0.1,-2.8,0
buckngr01DAL2002,Greg Buckner,DAL2002,2002,NBA,Greg Buckner,25,DAL,SG,44,16,885,13.3,0.566,0.081,0.293,0.086,0.131,0.109,0.079,0.018,0.015,0.108,0.128,1.7,0.6,2.3,0.126,-0.4,0.6,0.2,0.5
buechju012TM2002,Jud Buechler,2TM2002,2002,NBA,Jud Buechler,33,2TM,SF,66,2,684,7.8,0.463,0.508,0.034,0.047,0.143,0.095,0.065,0.016,0.008,0.111,0.088,0.2,0.6,0.8,0.059,-2.4,0.2,-2.2,0
buechju01PHO2002,Jud Buechler,PHO2002,2002,NBA,Jud Buechler,33,PHO,SF,6,0,54,5.1,0.5,1,0,0.041,0.127,0.084,0.075,0.01,0,0.143,0.058,0,0,0.1,0.064,-3.3,-0.5,-3.8,0
buechju01ORL2002,Jud Buechler,ORL2002,2002,NBA,Jud Buechler,33,ORL,SF,60,2,630,8,0.461,0.482,0.036,0.048,0.145,0.096,0.065,0.016,0.009,0.11,0.091,0.2,0.6,0.8,0.058,-2.3,0.2,-2.1,0
buforro01MEM2002,Rodney Buford,MEM2002,2002,NBA,Rodney Buford,24,MEM,SG,63,21,1769,10.1,0.47,0.118,0.135,0.033,0.139,0.086,0.07,0.013,0.005,0.091,0.178,-0.2,1,0.8,0.022,-3,-1.1,-4.2,-1
bullama01CHH2002,Matt Bullard,CHH2002,2002,NBA,Matt Bullard,34,CHH,PF,31,0,350,6.8,0.436,0.496,0.104,0.033,0.12,0.077,0.074,0.003,0.004,0.091,0.173,-0.1,0.2,0.1,0.016,-2.8,-1.9,-4.7,-0.2
butlemi02POR2002,Mitchell Butler,POR2002,2002,NBA,Mitchell Butler,31,POR,SG,11,0,90,9.4,0.513,0.13,0.522,0.077,0.106,0.091,0.086,0,0.008,0.15,0.169,0.1,0,0.1,0.057,-2.3,-2.5,-4.7,-0.1
caffeja01MIL2002,Jason Caffey,MIL2002,2002,NBA,Jason Caffey,28,MIL,PF,23,0,283,11.2,0.544,0.014,0.597,0.103,0.101,0.102,0.067,0.008,0.013,0.173,0.182,0.2,0.1,0.3,0.056,-3.2,-2.2,-5.5,-0.2
cambyma01NYK2002,Marcus Camby,NYK2002,2002,NBA,Marcus Camby,27,NYK,C,29,29,1007,15.1,0.483,0.003,0.341,0.102,0.268,0.185,0.056,0.018,0.037,0.112,0.174,0.5,1.7,2.1,0.102,-1,1.3,0.4,0.6
campbel01CHH2002,Elden Campbell,CHH2002,2002,NBA,Elden Campbell,33,CHH,PF,77,74,2156,19.5,0.558,0.003,0.484,0.07,0.21,0.14,0.085,0.015,0.046,0.125,0.233,4,3.5,7.6,0.168,0.5,1.5,1.9,2.2
cardibr01DET2002,Brian Cardinal,DET2002,2002,NBA,Brian Cardinal,24,DET,PF,8,0,43,15.9,0.612,0.538,0.154,0.055,0.109,0.082,0.08,0.012,0,0,0.152,0.1,0,0.2,0.201,2.4,-0.5,2,0
cartean01MIA2002,Anthony Carter,MIA2002,2002,NBA,Anthony Carter,26,MIA,PG,46,18,1050,8.9,0.359,0.073,0.138,0.021,0.108,0.065,0.33,0.026,0.002,0.207,0.158,-1.4,1.6,0.2,0.008,-4.3,1.2,-3.1,-0.3
cartevi01TOR2002,Vince Carter,TOR2002,2002,NBA,Vince Carter,25,TOR,SG,60,60,2385,20.5,0.515,0.239,0.235,0.064,0.087,0.075,0.199,0.021,0.013,0.096,0.305,4.6,2.4,7,0.14,4.7,-0.3,4.4,3.9
cassesa01MIL2002,Sam Cassell,MIL2002,2002,NBA,Sam Cassell,32,MIL,PG,74,73,2605,21.3,0.545,0.17,0.274,0.025,0.109,0.069,0.343,0.018,0.003,0.117,0.273,7.2,1.4,8.6,0.158,3.5,-1.1,2.4,2.9
catoke01HOU2002,Kelvin Cato,HOU2002,2002,NBA,Kelvin Cato,27,HOU,C,75,73,1917,15,0.599,0.003,0.595,0.104,0.211,0.157,0.025,0.011,0.034,0.114,0.112,3.6,1.7,5.3,0.133,-1,0.2,-0.7,0.6
chandty01CHI2002,Tyson Chandler,CHI2002,2002,NBA,Tyson Chandler,19,CHI,C,71,31,1389,13,0.543,0,0.73,0.093,0.198,0.144,0.065,0.011,0.05,0.198,0.166,0.4,1.4,1.8,0.062,-3.3,-0.2,-3.5,-0.5
cheanca01DEN2002,Calbert Cheaney,DEN2002,2002,NBA,Calbert Cheaney,30,DEN,SG,68,47,1631,10.3,0.499,0.009,0.144,0.038,0.134,0.084,0.113,0.011,0.01,0.124,0.155,0.6,0.6,1.2,0.037,-2.8,-0.8,-3.5,-0.6
childch01TOR2002,Chris Childs,TOR2002,2002,NBA,Chris Childs,34,TOR,PG,69,4,1576,8.8,0.435,0.405,0.24,0.013,0.102,0.056,0.329,0.019,0.002,0.273,0.13,-0.4,1.5,1.1,0.033,-3.9,-0.3,-4.2,-0.9
chrisdo01SAC2002,Doug Christie,SAC2002,2002,NBA,Doug Christie,31,SAC,SG,81,81,2798,15.2,0.578,0.348,0.329,0.029,0.112,0.071,0.172,0.029,0.006,0.163,0.156,4.4,4.2,8.6,0.148,0.3,2.2,2.4,3.1
clarkke01TOR2002,Keon Clark,TOR2002,2002,NBA,Keon Clark,26,TOR,C,81,31,2185,16.7,0.522,0.006,0.297,0.093,0.229,0.158,0.071,0.014,0.042,0.138,0.212,1.7,3.6,5.3,0.116,-1.3,0.6,-0.7,0.7
claxtsp01PHI2002,Speedy Claxton,PHI2002,2002,NBA,Speedy Claxton,23,PHI,PG,67,18,1528,12.6,0.469,0.073,0.301,0.035,0.084,0.059,0.219,0.034,0.003,0.157,0.182,0.4,2.4,2.8,0.087,-2.5,2.1,-0.4,0.6
cleavma01SAC2002,Mateen Cleaves,SAC2002,2002,NBA,Mateen Cleaves,24,SAC,PG,32,0,153,8.8,0.486,0.118,0.132,0.007,0.048,0.028,0.259,0.023,0,0.273,0.281,-0.4,0.2,-0.3,-0.082,-4.9,-2.3,-7.2,-0.2
colemde01PHI2002,Derrick Coleman,PHI2002,2002,NBA,Derrick Coleman,34,PHI,PF,58,58,2080,16.2,0.524,0.113,0.309,0.092,0.185,0.139,0.085,0.011,0.019,0.125,0.21,2.7,3.2,5.9,0.135,0.8,0.1,0.9,1.5
colesbi01CLE2002,Bimbo Coles,CLE2002,2002,NBA,Bimbo Coles,33,CLE,PG,47,1,693,8.8,0.459,0.137,0.253,0.021,0.072,0.047,0.233,0.01,0.004,0.16,0.128,0.4,0,0.4,0.027,-3,-1.6,-4.5,-0.4
collija02HOU2002,Jason Collier,HOU2002,2002,NBA,Jason Collier,24,HOU,C,25,2,365,11.1,0.486,0.011,0.337,0.096,0.162,0.128,0.041,0.009,0.007,0.106,0.155,0.3,0.1,0.4,0.057,-3.1,-2.1,-5.2,-0.3
collija03UTA2002,Jarron Collins,UTA2002,2002,NBA,Jarron Collins,23,UTA,C,70,68,1440,11.5,0.532,0.003,0.528,0.115,0.133,0.124,0.066,0.011,0.012,0.117,0.15,2.3,1,3.3,0.111,-2.1,-1.2,-3.3,-0.5
collija04NJN2002,Jason Collins,NJN2002,2002,NBA,Jason Collins,23,NJN,C,77,9,1407,10.7,0.5,0.007,0.59,0.105,0.136,0.12,0.084,0.011,0.024,0.171,0.135,1,2,3,0.104,-2.6,0.6,-2.1,0
crawfch01ATL2002,Chris Crawford,ATL2002,2002,NBA,Chris Crawford,26,ATL,PF,7,4,131,11.5,0.514,0.022,0.333,0.078,0.14,0.109,0.067,0.008,0.028,0.162,0.213,0,0.1,0.1,0.035,-3.2,-0.3,-3.6,-0.1
crawfja01CHI2002,Jamal Crawford,CHI2002,2002,NBA,Jamal Crawford,21,CHI,PG,23,6,481,15.3,0.555,0.31,0.07,0.012,0.072,0.041,0.218,0.02,0.008,0.142,0.215,0.4,0.2,0.6,0.055,1.7,-1.9,-0.2,0.2
crispjo012TM2002,Joe Crispin,2TM2002,2002,NBA,Joe Crispin,22,2TM,PG,21,0,156,17.1,0.536,0.574,0.191,0.014,0.066,0.04,0.274,0.017,0,0.119,0.24,0.3,0.1,0.4,0.136,3.8,-0.2,3.6,0.2
crispjo01LAL2002,Joe Crispin,LAL2002,2002,NBA,Joe Crispin,22,LAL,PG,6,0,27,5,0.352,0.333,0.417,0,0.04,0.02,0.108,0.019,0,0.066,0.252,-0.1,0,0,-0.066,-8.4,-1.6,-10.1,-0.1
crispjo01PHO2002,Joe Crispin,PHO2002,2002,NBA,Joe Crispin,22,PHO,PG,15,0,129,19.6,0.58,0.625,0.143,0.017,0.071,0.044,0.309,0.016,0,0.131,0.238,0.4,0.1,0.5,0.178,6.4,0.1,6.5,0.3
croshau01IND2002,Austin Croshere,IND2002,2002,NBA,Austin Croshere,26,IND,PF,76,1,1286,14.3,0.518,0.324,0.254,0.067,0.188,0.129,0.101,0.011,0.016,0.119,0.199,1.2,1.4,2.6,0.098,0.4,-0.4,0.1,0.7
crottjo01UTA2002,John Crotty,UTA2002,2002,NBA,John Crotty,32,UTA,PG,41,0,802,14.5,0.599,0.332,0.317,0.024,0.089,0.056,0.292,0.013,0.001,0.177,0.162,1.8,0.4,2.2,0.129,1.1,-0.8,0.3,0.5
cummivo01PHI2002,Vonteego Cummings,PHI2002,2002,NBA,Vonteego Cummings,25,PHI,PG,58,1,501,11.8,0.477,0.246,0.171,0.032,0.085,0.059,0.216,0.019,0.008,0.152,0.217,0,0.6,0.6,0.06,-1.8,0.3,-1.5,0.1
curryde01TOR2002,Dell Curry,TOR2002,2002,NBA,Dell Curry,37,TOR,SG,56,4,886,12,0.495,0.378,0.107,0.029,0.078,0.052,0.119,0.013,0.005,0.101,0.208,0.6,0.6,1.2,0.063,0,-1,-1,0.2
curryed01CHI2002,Eddy Curry,CHI2002,2002,NBA,Eddy Curry,19,CHI,C,72,31,1150,14.4,0.54,0,0.424,0.11,0.168,0.138,0.04,0.007,0.034,0.134,0.207,1,0.8,1.8,0.075,-2.4,-1.9,-4.4,-0.7
currymi01DET2002,Michael Curry,DET2002,2002,NBA,Michael Curry,33,DET,SG,82,75,1912,6.2,0.521,0.094,0.33,0.009,0.094,0.052,0.101,0.013,0.004,0.16,0.093,0.7,1.6,2.3,0.057,-4.6,0.6,-4,-0.9
dalemsa01PHI2002,Samuel Dalembert,PHI2002,2002,NBA,Samuel Dalembert,20,PHI,C,34,0,177,13.2,0.44,0,0.36,0.162,0.273,0.218,0.048,0.018,0.056,0.195,0.186,-0.2,0.4,0.3,0.072,-4.4,0.8,-3.6,-0.1
dampier01GSW2002,Erick Dampier,GSW2002,2002,NBA,Erick Dampier,26,GSW,C,73,46,1740,11.3,0.484,0,0.44,0.1,0.139,0.119,0.078,0.005,0.065,0.214,0.176,-0.8,1.1,0.3,0.009,-3.9,0.4,-3.5,-0.7
daniean01SAS2002,Antonio Daniels,SAS2002,2002,NBA,Antonio Daniels,26,SAS,SG,82,13,2175,13.4,0.534,0.32,0.343,0.013,0.078,0.047,0.172,0.012,0.004,0.09,0.166,3.7,2.3,5.9,0.131,0.2,0.2,0.4,1.3
davisan01TOR2002,Antonio Davis,TOR2002,2002,NBA,Antonio Davis,33,TOR,PF,77,77,2978,14.8,0.497,0.001,0.372,0.095,0.194,0.143,0.087,0.01,0.021,0.124,0.196,3,3.6,6.5,0.105,-0.5,-0.4,-0.9,0.8
davisba01CHH2002,Baron Davis,CHH2002,2002,NBA,Baron Davis,22,CHH,PG,82,82,3318,18.2,0.498,0.356,0.252,0.032,0.088,0.06,0.373,0.028,0.01,0.142,0.239,4.4,3.8,8.2,0.118,3.3,0.4,3.8,4.8
davisda01POR2002,Dale Davis,POR2002,2002,NBA,Dale Davis,32,POR,C,78,77,2447,16.6,0.551,0,0.366,0.124,0.207,0.165,0.062,0.014,0.026,0.084,0.137,5.4,3.1,8.5,0.168,1,0.1,1.1,1.9
davisem01ATL2002,Emanual Davis,ATL2002,2002,NBA,Emanual Davis,33,ATL,PG,28,20,774,6.5,0.449,0.429,0.091,0.028,0.082,0.055,0.137,0.018,0.005,0.202,0.151,-0.7,0.4,-0.3,-0.019,-3.7,-0.8,-4.5,-0.5
davishu01WAS2002,Hubert Davis,WAS2002,2002,NBA,Hubert Davis,31,WAS,SG,51,17,1231,10.7,0.544,0.387,0.064,0.007,0.067,0.036,0.139,0.012,0.002,0.116,0.142,1.3,0.4,1.7,0.065,-0.3,-0.5,-0.8,0.4
davisri01CLE2002,Ricky Davis,CLE2002,2002,NBA,Ricky Davis,22,CLE,SF,82,8,1954,15.9,0.539,0.045,0.318,0.038,0.107,0.073,0.166,0.019,0.009,0.143,0.244,1.9,0.8,2.8,0.068,0.1,-1.1,-1,0.5
declean01ORL2002,Andrew DeClercq,ORL2002,2002,NBA,Andrew DeClercq,28,ORL,C,61,14,633,10.1,0.474,0,0.336,0.13,0.158,0.144,0.052,0.019,0.027,0.166,0.145,0.2,0.8,1,0.073,-4.8,0,-4.8,-0.5
delkto012TM2002,Tony Delk,2TM2002,2002,NBA,Tony Delk,28,2TM,SG,63,17,1447,13.8,0.473,0.364,0.165,0.044,0.114,0.078,0.152,0.019,0.005,0.086,0.215,1,1.5,2.5,0.084,0.1,-0.2,0,0.7
delkto01PHO2002,Tony Delk,PHO2002,2002,NBA,Tony Delk,28,PHO,SG,41,1,877,15.9,0.488,0.353,0.161,0.048,0.112,0.08,0.156,0.019,0.003,0.082,0.248,1,0.8,1.8,0.098,1.4,-0.4,1,0.7
delkto01BOS2002,Tony Delk,BOS2002,2002,NBA,Tony Delk,28,BOS,SG,22,16,570,10.4,0.437,0.39,0.174,0.038,0.116,0.076,0.146,0.02,0.008,0.093,0.163,0,0.7,0.7,0.062,-1.9,0.2,-1.7,0
delnevi01PHO2002,Vinny Del Negro,PHO2002,2002,NBA,Vinny Del Negro,35,PHO,PG,2,0,6,7.1,0.25,0,0,0,0,0,0.543,0,0,0,0.299,0,0,0,-0.141,-5.6,-7.5,-13.2,0
dialde012TM2002,Derrick Dial,2TM2002,2002,NBA,Derrick Dial,26,2TM,SG,32,0,299,11,0.387,0.092,0.2,0.052,0.16,0.106,0.186,0.018,0.01,0.109,0.221,-0.3,0.4,0.1,0.02,-2.6,0.5,-2.1,0
dialde01NJN2002,Derrick Dial,NJN2002,2002,NBA,Derrick Dial,26,NJN,SG,25,0,249,9.3,0.358,0.074,0.191,0.054,0.15,0.101,0.193,0.017,0.012,0.113,0.207,-0.4,0.4,0,0.002,-3.1,0.9,-2.2,0
dialde01TOR2002,Derrick Dial,TOR2002,2002,NBA,Derrick Dial,26,TOR,SG,7,0,50,19.1,0.489,0.154,0.231,0.045,0.214,0.126,0.154,0.022,0,0.095,0.289,0,0.1,0.1,0.106,0.1,-1.6,-1.5,0
dickemi01MEM2002,Michael Dickerson,MEM2002,2002,NBA,Michael Dickerson,26,MEM,SG,4,4,124,6.4,0.425,0.438,0.125,0.027,0.081,0.054,0.121,0.013,0.006,0.136,0.215,-0.2,0,-0.1,-0.05,-3.9,-0.9,-4.8,-0.1
diopde01CLE2002,DeSagana Diop,CLE2002,2002,NBA,DeSagana Diop,20,CLE,C,18,1,109,3.2,0.401,0,0.172,0.054,0.128,0.092,0.073,0.005,0.067,0.278,0.182,-0.4,0.1,-0.3,-0.124,-9.4,-0.2,-9.5,-0.2
divacvl01SAC2002,Vlade Divac,SAC2002,2002,NBA,Vlade Divac,33,SAC,C,80,80,2420,17,0.513,0.018,0.475,0.092,0.202,0.148,0.179,0.016,0.026,0.154,0.184,3.1,4.2,7.3,0.145,0.7,2.1,2.8,2.9
doleami01CLE2002,Michael Doleac,CLE2002,2002,NBA,Michael Doleac,24,CLE,C,42,15,705,8.8,0.468,0,0.246,0.079,0.2,0.14,0.056,0.011,0.011,0.151,0.159,-0.1,0.4,0.3,0.022,-4.4,-1.3,-5.6,-0.6
doolike01LAC2002,Keyon Dooling,LAC2002,2002,NBA,Keyon Dooling,21,LAC,PG,14,0,155,7.4,0.466,0.246,0.211,0,0.022,0.011,0.127,0.014,0.013,0.138,0.211,-0.1,0,0,-0.01,-4,-1,-5,-0.1
drewbr01CHH2002,Bryce Drew,CHH2002,2002,NBA,Bryce Drew,27,CHH,PG,61,0,774,12.4,0.539,0.401,0.159,0.021,0.085,0.053,0.207,0.022,0.002,0.145,0.134,1,0.7,1.7,0.105,-0.7,0.7,0,0.4
drobnpr01SEA2002,Predrag Drobnjak,SEA2002,2002,NBA,Predrag Drobnjak,26,SEA,C,64,12,1174,12.7,0.49,0.005,0.176,0.077,0.142,0.11,0.069,0.009,0.02,0.103,0.197,0.8,0.8,1.6,0.065,-2,-1.5,-3.4,-0.4
dudlech02POR2002,Chris Dudley,POR2002,2002,NBA,Chris Dudley,36,POR,C,43,2,327,7.1,0.424,0.04,0.3,0.096,0.193,0.144,0.057,0.005,0.033,0.198,0.099,-0.1,0.4,0.3,0.042,-4.9,-0.1,-5,-0.2
duncati01SAS2002,Tim Duncan,SAS2002,2002,NBA,Tim Duncan,25,SAS,PF,82,82,3329,27,0.576,0.007,0.466,0.096,0.259,0.18,0.183,0.01,0.043,0.127,0.29,10.7,7.1,17.8,0.257,5.4,2.2,7.6,8
eisleho01NYK2002,Howard Eisley,NYK2002,2002,NBA,Howard Eisley,29,NYK,PG,39,0,609,8.5,0.435,0.331,0.28,0.017,0.076,0.047,0.267,0.021,0.004,0.212,0.191,-0.7,0.4,-0.3,-0.021,-3.5,-0.6,-4.2,-0.3
ekeziob01LAC2002,Obinna Ekezie,LAC2002,2002,NBA,Obinna Ekezie,26,LAC,PF,29,1,152,11,0.477,0,1.026,0.09,0.162,0.127,0.03,0.007,0.027,0.15,0.198,0,0.1,0.2,0.048,-3.9,-1.2,-5.1,-0.1
ellisla01MIA2002,LaPhonso Ellis,MIA2002,2002,NBA,LaPhonso Ellis,31,MIA,SF,66,14,1684,9.1,0.48,0.274,0.186,0.075,0.124,0.1,0.056,0.01,0.017,0.13,0.159,0,2.2,2.2,0.063,-2.8,0.4,-2.4,-0.2
eschmev01DAL2002,Evan Eschmeyer,DAL2002,2002,NBA,Evan Eschmeyer,26,DAL,C,31,6,299,9.9,0.48,0,0.66,0.132,0.231,0.182,0.041,0.017,0.022,0.199,0.122,0.2,0.4,0.5,0.083,-4.3,0.2,-4.1,-0.2
evansma01MIN2002,Maurice Evans,MIN2002,2002,NBA,Maurice Evans,23,MIN,SG,10,0,45,11.5,0.506,0.158,0.211,0.078,0.025,0.051,0.148,0,0,0.088,0.229,0.1,0,0.1,0.079,-2.2,-2.5,-4.7,0
ewingpa01ORL2002,Patrick Ewing,ORL2002,2002,NBA,Patrick Ewing,39,ORL,C,65,4,901,14.4,0.497,0.003,0.402,0.074,0.253,0.163,0.063,0.013,0.035,0.142,0.227,0,1.3,1.4,0.073,-3.1,0,-3.1,-0.3
ferryda01SAS2002,Danny Ferry,SAS2002,2002,NBA,Danny Ferry,35,SAS,SF,50,2,799,11.2,0.594,0.559,0.203,0.022,0.104,0.065,0.094,0.011,0.008,0.102,0.125,1.4,0.9,2.3,0.14,-0.2,0.6,0.4,0.5
finlemi01DAL2002,Michael Finley,DAL2002,2002,NBA,Michael Finley,28,DAL,SF,69,69,2754,17.6,0.532,0.182,0.204,0.037,0.107,0.073,0.14,0.012,0.006,0.08,0.239,5.3,1,6.3,0.11,2.3,-1.2,1.1,2.1
fishede01LAL2002,Derek Fisher,LAL2002,2002,NBA,Derek Fisher,27,LAL,PG,70,35,1974,14,0.55,0.524,0.167,0.008,0.072,0.041,0.139,0.017,0.003,0.08,0.176,3.7,1.8,5.5,0.134,1.1,0,1.1,1.5
fizerma01CHI2002,Marcus Fizer,CHI2002,2002,NBA,Marcus Fizer,23,CHI,PF,76,20,1963,14.2,0.482,0.048,0.334,0.074,0.183,0.127,0.117,0.013,0.009,0.119,0.259,-0.2,1.3,1.1,0.026,-1.1,-1.8,-3,-0.5
fontais01MEM2002,Isaac Fontaine,MEM2002,2002,NBA,Isaac Fontaine,26,MEM,SG,6,0,75,-0.9,0.331,0.357,0.429,0,0.074,0.037,0.078,0,0,0.194,0.125,-0.2,0,-0.2,-0.112,-7.3,-2.4,-9.7,-0.1
fordal02PHO2002,Alton Ford,PHO2002,2002,NBA,Alton Ford,20,PHO,PF,53,0,452,10,0.573,0,0.483,0.079,0.19,0.134,0.024,0.007,0.011,0.183,0.173,0.3,0.5,0.8,0.083,-5.6,-0.8,-6.4,-0.5
fortejo01BOS2002,Joseph Forte,BOS2002,2002,NBA,Joseph Forte,20,BOS,SG,8,0,39,2.8,0.218,0.25,0.333,0.027,0.144,0.084,0.222,0.027,0,0.179,0.196,-0.2,0.1,-0.1,-0.144,-7.2,0.5,-6.7,0
fortsda01GSW2002,Danny Fortson,GSW2002,2002,NBA,Danny Fortson,25,GSW,PF,77,76,2216,15.9,0.504,0.006,0.427,0.137,0.303,0.218,0.093,0.01,0.005,0.157,0.193,2.5,2.1,4.5,0.098,-0.2,-1.8,-2,0
fostegr01MIL2002,Greg Foster,MIL2002,2002,NBA,Greg Foster,33,MIL,PF,6,0,24,4.8,0.325,0.444,0.444,0,0.368,0.193,0.061,0,0,0,0.21,0,0,0,-0.039,-7.7,-2.5,-10.2,-0.1
fosteje01IND2002,Jeff Foster,IND2002,2002,NBA,Jeff Foster,25,IND,C,82,48,1786,12.9,0.493,0.038,0.462,0.133,0.216,0.176,0.061,0.021,0.015,0.143,0.14,1.5,2.7,4.2,0.113,-1.7,0.3,-1.4,0.3
fotsian01MEM2002,Antonis Fotsis,MEM2002,2002,NBA,Antonis Fotsis,20,MEM,PF,28,1,320,11.3,0.479,0.221,0.192,0.087,0.129,0.108,0.053,0.015,0.024,0.157,0.19,-0.1,0.2,0.1,0.017,-2,-1.4,-3.4,-0.1
fowlktr01LAC2002,Tremaine Fowlkes,LAC2002,2002,NBA,Tremaine Fowlkes,25,LAC,SF,22,17,343,9.5,0.477,0,0.484,0.107,0.104,0.106,0.073,0.017,0.002,0.143,0.119,0.3,0.2,0.5,0.071,-2.5,0,-2.5,0
