player_id,team_id,season,league,player,age,team,position,games,games_started,minutes_played,fg_per_100_poss,fga_per_100_poss,fg_percent,made_3_per_100poss,attempted_3p_per_100poss,three_point_percent,made_2p_per_100poss,attempted_2p_per_100poss,two_point_percent,effective_fg_percent,ft_per_100poss,fta_per_100poss,ft_percent,orb_per_100poss,drb_per_100poss,trb_per_100poss,ast_per_100poss,stl_per_100poss,blk_per_100poss,tov_per_100poss,pf_per_100poss,pts_per_100poss,offensive_rtg,defensive_rtg
phillbo01CHH2000,CHH2000,2000,NBA,Bobby Phills,30,CHH,SG,28,9,825,9.4,20.8,0.454,1.9,5.6,0.33,7.6,15.1,0.5,0.499,2.9,4,0.723,1.1,3.3,4.4,4.9,2.5,0.5,3,4.5,23.6,100,103
piatker01LAC2000,LAC2000,2000,NBA,Eric Piatkowski,29,LAC,SF,75,23,1712,7.1,17.1,0.415,2.8,7.3,0.383,4.3,9.8,0.439,0.497,2.5,3,0.85,2.2,4.4,6.6,2.4,1.3,0.4,1.7,4.2,19.5,109,113
piercpa01BOS2000,BOS2000,2000,NBA,Paul Pierce,22,BOS,SF,73,72,2583,9.5,21.6,0.442,1.9,5.5,0.343,7.7,16.1,0.476,0.486,7.1,8.8,0.798,1.6,6.1,7.8,4.3,3,1.2,3.5,4.7,28,109,103
pippesc01POR2000,POR2000,2000,NBA,Scottie Pippen,34,POR,SF,82,82,2749,7.5,16.7,0.451,1.7,5.1,0.327,5.9,11.6,0.506,0.501,3.1,4.3,0.717,2.2,7.8,10,7.9,2.3,0.8,4,4,19.9,105,99
pollasc01SAC2000,SAC2000,2000,NBA,Scot Pollard,24,SAC,C,76,5,1336,5.4,10.2,0.527,0,0,,5.4,10.2,0.527,0.527,4.1,5.8,0.717,6.1,8.5,14.6,1.6,2,2.1,1.8,7.7,14.9,122,99
polynol01UTA2000,UTA2000,2000,NBA,Olden Polynice,35,UTA,C,82,79,1819,6,11.7,0.51,0,0.1,0.5,5.9,11.7,0.51,0.511,0.8,2.6,0.311,4.9,8.4,13.3,1.1,0.9,2.5,2.1,7.7,12.8,101,101
portete01SAS2000,SAS2000,2000,NBA,Terry Porter,36,SAS,PG,68,8,1613,6.8,15.2,0.447,3,6.8,0.435,3.8,8.4,0.457,0.544,4.5,5.6,0.806,0.8,5.5,6.3,7.2,1.6,0.3,3.3,2.6,21,114,101
poseyja01DEN2000,DEN2000,2000,NBA,James Posey,23,DEN,SF,81,77,2052,5.7,13.2,0.429,2,5.4,0.373,3.7,7.8,0.468,0.506,3,3.7,0.8,2.1,5.7,7.8,3.6,2.4,0.8,2.3,5.1,16.3,109,105
potapvi01BOS2000,BOS2000,2000,NBA,Vitaly Potapenko,24,BOS,C,79,72,1797,8.7,17.4,0.499,0,0,0,8.7,17.3,0.5,0.499,3.1,4.5,0.681,5.1,9,14.1,2.2,1.2,0.8,4.1,6.7,20.4,100,106
pricebr01VAN2000,VAN2000,2000,NBA,Brent Price,31,VAN,PG,41,0,424,5.1,14.8,0.345,3.1,8.5,0.368,2,6.3,0.314,0.45,4.2,4.9,0.872,1,3.6,4.6,8.6,2.1,0.1,5.8,7.8,17.5,95,110
profila01WAS2000,WAS2000,2000,NBA,Laron Profit,22,WAS,SG,33,1,225,4.8,13.6,0.356,0.7,3.9,0.176,4.1,9.7,0.429,0.381,0.9,2.3,0.4,0.5,5.5,6,5.8,1.6,0.9,4.4,6,11.3,75,108
radojal01TOR2000,TOR2000,2000,NBA,Aleksandar Radojević,23,TOR,C,3,0,24,4.3,15.1,0.286,0,0,,4.3,15.1,0.286,0.286,6.5,13,0.5,4.3,13,17.3,2.2,4.3,2.2,10.8,10.8,15.1,59,94
ratlith01PHI2000,PHI2000,2000,NBA,Theo Ratliff,26,PHI,PF,57,56,1795,7.1,14.2,0.503,0,0,,7.1,14.2,0.503,0.503,5.3,6.8,0.771,4,8.5,12.6,1,0.9,4.9,3.1,5.3,19.5,108,97
recasel01CHH2000,CHH2000,2000,NBA,Eldridge Recasner,32,CHH,PG,7,0,28,5.5,12.8,0.429,1.8,7.3,0.25,3.7,5.5,0.667,0.5,0,0,,0,7.3,7.3,9.1,0,0,0,1.8,12.8,124,107
reevebr01VAN2000,VAN2000,2000,NBA,Bryant Reeves,26,VAN,C,69,67,1773,7.5,16.7,0.448,0,0.1,0,7.5,16.6,0.452,0.448,3.2,4.9,0.648,3.8,7.9,11.6,2.4,1,1.1,3.5,7.3,18.2,95,108
reevekh01CHI2000,CHI2000,2000,NBA,Khalid Reeves,27,CHI,PG,3,0,48,3.4,13.4,0.25,0,3.4,0,3.4,10.1,0.333,0.25,5.6,5.6,1,2.2,2.2,4.5,14.5,2.2,0,6.7,8.9,12.3,84,107
reiddo012TM2000,2TM2000,2000,NBA,Don Reid,26,2TM,PF,38,3,498,6.2,11.5,0.536,0,0,,6.2,11.5,0.536,0.536,2.5,3.5,0.706,3.2,7.3,10.5,1.1,2.5,3.2,2.4,12.1,14.8,107,101
reiddo01DET2000,DET2000,2000,NBA,Don Reid,26,DET,PF,21,3,165,4.9,10.3,0.471,0,0,,4.9,10.3,0.471,0.471,0.9,1.8,0.5,1.5,6.1,7.6,0.3,1.5,3.6,3.3,13.7,10.6,79,103
reiddo01WAS2000,WAS2000,2000,NBA,Don Reid,26,WAS,PF,17,0,333,6.8,12.1,0.564,0,0,,6.8,12.1,0.564,0.564,3.3,4.4,0.75,4,7.9,12,1.6,3,3,1.9,11.3,16.9,120,101
reidjr01MIL2000,MIL2000,2000,NBA,J.R. Reid,31,MIL,PF,34,7,602,4.6,10.9,0.417,0.1,0.6,0.143,4.5,10.3,0.433,0.421,3.7,4.8,0.768,2.5,7.6,10.1,1.5,1.6,0.4,1.7,7,12.9,104,108
rhodero01DAL2000,DAL2000,2000,NBA,Rodrick Rhodes,26,DAL,SF,1,0,8,0,19,0,0,0,,0,19,0,0,0,0,,6.3,0,6.3,0,12.6,0,12.6,0,0,14,90
ricegl01LAL2000,LAL2000,2000,NBA,Glen Rice,32,LAL,SF,80,80,2530,8.6,19.9,0.43,1.7,4.7,0.367,6.8,15.3,0.449,0.472,7,8,0.874,1.1,5.5,6.6,3.6,1,0.2,2.3,3.6,25.9,113,102
richmmi01WAS2000,WAS2000,2000,NBA,Mitch Richmond,34,WAS,SG,74,69,2397,9.7,22.7,0.426,2,5.2,0.386,7.6,17.4,0.438,0.47,6.4,7.3,0.876,0.8,3.8,4.6,4,2.4,0.3,3.3,4.1,27.7,107,108
rideris01ATL2000,ATL2000,2000,NBA,Isaiah Rider,28,ATL,SG,60,47,2084,11.3,26.9,0.419,1.4,4.5,0.311,9.9,22.4,0.441,0.445,5.1,6.5,0.785,1.6,4.9,6.5,5.5,1,0.2,4.2,3.3,29.1,99,111
roberry01SAC2000,SAC2000,2000,NBA,Ryan Robertson,23,SAC,SG,1,0,25,3.9,11.6,0.333,0,3.9,0,3.9,7.7,0.5,0.333,1.9,1.9,1,0,0,0,0,0,0,0,0,9.7,87,112
roberst01PHI2000,PHI2000,2000,NBA,Stanley Roberts,29,PHI,C,5,1,51,5.1,16.2,0.313,0,1,0,5.1,15.2,0.333,0.313,0,3,0,6.1,9.1,15.2,3,1,1,2,15.2,10.2,76,100
robincl02PHO2000,PHO2000,2000,NBA,Clifford Robinson,33,PHO,SF,80,67,2839,9.5,20.5,0.464,2.2,5.8,0.37,7.4,14.7,0.501,0.517,5.4,6.9,0.782,1.9,4.6,6.5,4,1.6,1.1,3,4.3,26.6,111,101
robinda01SAS2000,SAS2000,2000,NBA,David Robinson,34,SAS,C,80,80,2557,10.9,21.3,0.512,0,0,0,10.9,21.3,0.513,0.512,7.7,10.6,0.726,4,11.9,15.9,2.9,2,3.8,3.4,5.1,29.5,112,92
robined01CHH2000,CHH2000,2000,NBA,Eddie Robinson,23,CHH,SF,67,8,1112,9.7,17.7,0.549,0,0.2,0,9.7,17.6,0.555,0.549,2.2,2.9,0.734,2.5,6,8.5,1.5,2.2,1.1,1.8,3.1,21.6,109,102
robingl01MIL2000,MIL2000,2000,NBA,Glenn Robinson,27,MIL,SF,81,81,2909,12.3,26,0.472,1.5,4.2,0.363,10.7,21.8,0.493,0.502,4,5,0.802,1.9,6.7,8.6,3.4,1.4,0.7,4,3.8,30.1,103,109
rodmade01DAL2000,DAL2000,2000,NBA,Dennis Rodman,38,DAL,PF,12,12,389,1.6,4,0.387,0,0.1,0,1.6,3.9,0.4,0.387,1.3,1.8,0.714,6.2,16,22.2,1.8,0.3,0.1,2.5,5.3,4.4,102,103
rogerca01HOU2000,HOU2000,2000,NBA,Carlos Rogers,28,HOU,C,53,15,1101,7.9,15,0.525,0,0.6,0.071,7.8,14.3,0.545,0.526,3.7,6.3,0.591,4.5,8.2,12.7,1.9,0.6,1.6,2.9,3.6,19.5,107,106
rogerro01PHO2000,PHO2000,2000,NBA,Rodney Rogers,28,PHO,PF,82,7,2286,9.6,19.7,0.486,2.6,5.9,0.439,7,13.8,0.506,0.551,3.6,5.6,0.639,3.1,6.9,10,3.8,2.1,1,3.6,6.5,25.2,107,99
rogerro02DEN2000,DEN2000,2000,NBA,Roy Rogers,26,DEN,PF,40,0,355,5,12.6,0.398,0,0.1,0,5,12.4,0.402,0.398,2.7,5.9,0.463,4.7,6.7,11.4,1.3,0.3,5.4,1.4,5.1,12.7,96,104
rooksse01DAL2000,DAL2000,2000,NBA,Sean Rooks,30,DAL,C,71,13,1001,6.2,14.3,0.431,0,0,,6.2,14.3,0.431,0.431,3.3,4.5,0.73,4.1,8.4,12.5,3.4,1.5,2.6,3.5,8.5,15.6,96,104
roseja01IND2000,IND2000,2000,NBA,Jalen Rose,27,IND,SF,80,80,2978,9.7,20.7,0.471,1.3,3.4,0.393,8.4,17.3,0.486,0.503,4.4,5.3,0.827,0.7,6,6.7,5.5,1.5,0.8,3.3,4.1,25.2,106,105
rosema01SAS2000,SAS2000,2000,NBA,Malik Rose,25,SAS,PF,74,3,1341,6.9,15.2,0.457,0,0.1,0.333,6.9,15.1,0.458,0.458,5.6,7.8,0.722,5.2,8,13.2,1.9,1.4,2.1,3.9,9.2,19.6,101,98
ruffimi01CHI2000,CHI2000,2000,NBA,Michael Ruffin,23,CHI,PF,71,6,975,3.2,7.6,0.42,0,0,,3.2,7.6,0.42,0.42,2.4,4.8,0.489,6.4,7.3,13.8,2.4,1.4,1.4,3.2,9.4,8.8,91,104
russebr01UTA2000,UTA2000,2000,NBA,Bryon Russell,29,UTA,SF,82,70,2900,7.5,16.9,0.446,2,4.9,0.396,5.6,11.9,0.467,0.504,4.4,5.8,0.75,1.8,6.1,7.9,2.9,2.4,0.4,1.9,4.7,21.4,112,102
sabonar01POR2000,POR2000,2000,NBA,Arvydas Sabonis,35,POR,C,66,61,1688,9.6,18.9,0.505,0.2,0.6,0.368,9.3,18.3,0.509,0.511,5.3,6.3,0.843,3.1,13.2,16.2,3.7,1.4,2.5,3.1,5.8,24.6,112,96
sallejo01LAL2000,LAL2000,2000,NBA,John Salley,35,LAL,C,45,3,303,4.2,11.7,0.362,0,0,,4.2,11.7,0.362,0.362,3.6,4.8,0.75,3.4,7.6,11,4.4,1.4,2.4,3.1,11.4,12,94,97
schrede01POR2000,POR2000,2000,NBA,Detlef Schrempf,37,POR,SF,77,6,1662,6,13.9,0.432,0.7,1.7,0.404,5.3,12.2,0.436,0.456,5.8,6.9,0.833,2.5,8.1,10.7,6.3,1.2,0.5,3.2,5.8,18.4,111,102
scottde01VAN2000,VAN2000,2000,NBA,Dennis Scott,31,VAN,SF,66,0,1263,5.2,13.9,0.375,3,7.9,0.376,2.3,6,0.375,0.482,2,2.4,0.842,0.7,3.8,4.4,2.9,1.2,0.4,1.3,4.3,15.4,109,112
sealyma01MIN2000,MIN2000,2000,NBA,Malik Sealy,29,MIN,SF,82,61,2392,8.1,17.1,0.476,0.2,0.8,0.286,7.9,16.3,0.485,0.482,3.9,4.8,0.812,2.6,5.1,7.7,4.3,1.7,0.4,2.4,4.3,20.3,108,105
shawbr01LAL2000,LAL2000,2000,NBA,Brian Shaw,33,LAL,SG,74,2,1249,5.1,13.3,0.382,0.7,2.4,0.31,4.3,10.9,0.398,0.41,1.7,2.2,0.759,1.9,7,8.9,8.3,1.4,0.6,3.1,4.3,12.6,97,100
simpkdi01CHI2000,CHI2000,2000,NBA,Dickey Simpkins,27,CHI,PF,69,48,1651,3.6,8.9,0.405,0,0,0,3.6,8.9,0.407,0.405,2.1,3.9,0.542,4,8.1,12.1,3.3,0.7,0.7,4.2,7.1,9.3,81,106
skinnbr01LAC2000,LAC2000,2000,NBA,Brian Skinner,23,LAC,PF,33,9,775,4.5,8.8,0.507,0,0,,4.5,8.8,0.507,0.507,2.8,4.3,0.662,4.2,9.1,13.3,0.7,1.1,2.9,2.4,4.9,11.8,104,108
smithjo02MIN2000,MIN2000,2000,NBA,Joe Smith,24,MIN,C,78,9,1975,7.7,16.5,0.464,0,0,1,7.6,16.5,0.463,0.465,5.2,6.8,0.756,4.9,7.9,12.8,2.3,1.2,2.3,3.2,8,20.5,105,102
smithmi02WAS2000,WAS2000,2000,NBA,Michael Smith,27,WAS,SF,46,46,1145,4.9,8.7,0.563,0,0,0,4.9,8.6,0.565,0.563,3.3,4.6,0.723,5.5,9.5,15,2.5,1.2,1,2,5.7,13.1,123,106
smithst01POR2000,POR2000,2000,NBA,Steve Smith,30,POR,SG,82,81,2689,8.3,17.9,0.467,1.9,4.8,0.398,6.4,13.1,0.492,0.52,5.7,6.8,0.85,2.4,3.8,6.2,4.2,1.4,0.6,2.3,4.3,24.3,120,104
smitsri01IND2000,IND2000,2000,NBA,Rik Smits,33,IND,C,79,79,1852,12,24.8,0.484,0,0,0,12,24.8,0.485,0.484,4.3,5.9,0.739,2.6,8.5,11.2,2.4,0.6,2.8,3,6.9,28.3,101,103
snower01PHI2000,PHI2000,2000,NBA,Eric Snow,26,PHI,PG,82,80,2866,4.6,10.8,0.43,0.2,0.8,0.244,4.4,10,0.446,0.44,2.3,3.2,0.712,0.8,4,4.7,11.3,2.5,0.1,2.9,4.4,11.8,105,102
spencfe01SAS2000,SAS2000,2000,NBA,Felton Spencer,32,SAS,C,26,0,149,5.3,11.7,0.455,0,0,,5.3,11.7,0.455,0.455,7.1,10.6,0.667,5.3,8.5,13.8,1.1,2.1,2.8,3.2,11.4,17.7,106,95
sprewla01NYK2000,NYK2000,2000,NBA,Latrell Sprewell,29,NYK,SF,82,82,3276,9.3,21.4,0.435,0.7,2.1,0.346,8.6,19.4,0.445,0.452,5.7,6.5,0.866,0.8,4.9,5.7,5.5,1.8,0.4,3.7,3,25,101,102
stackje01DET2000,DET2000,2000,NBA,Jerry Stackhouse,25,DET,SG,82,82,3148,9.9,23.1,0.428,1.3,4.6,0.288,8.5,18.5,0.462,0.456,9.9,12.1,0.815,1.9,3.1,5,5.8,1.6,0.6,5,3,30.9,106,108
stackry01CLE2000,CLE2000,2000,NBA,Ryan Stack,24,CLE,PF,25,0,198,4.3,12.9,0.333,0,0.3,0,4.3,12.7,0.34,0.333,4.6,6.8,0.667,3.8,7.6,11.4,1.3,1,2.8,4.3,11.9,13.2,79,103
starkjo012TM2000,2TM2000,2000,NBA,John Starks,34,2TM,SG,37,30,1190,8.6,23,0.375,2.5,7.3,0.345,6.1,15.8,0.388,0.429,2.1,2.5,0.847,0.4,3.9,4.3,7.7,1.8,0.2,2.8,4.3,21.9,98,111
starkjo01GSW2000,GSW2000,2000,NBA,John Starks,34,GSW,SG,33,30,1108,8.7,23.1,0.378,2.5,7.3,0.348,6.2,15.8,0.392,0.433,2,2.5,0.833,0.5,3.7,4.1,7.7,1.7,0.1,2.9,4.2,22,98,111
starkjo01CHI2000,CHI2000,2000,NBA,John Starks,34,CHI,SG,4,0,82,7.2,22.3,0.324,2,6.5,0.3,5.2,15.7,0.333,0.368,3.3,3.3,1,0,6.5,6.5,7.2,3.3,0.7,2,5.9,19.6,95,102
stepavl01SEA2000,SEA2000,2000,NBA,Vladimir Stepania,23,SEA,C,30,1,202,7.4,20.1,0.367,0,1.5,0,7.4,18.6,0.397,0.367,4.3,9.2,0.472,5.3,6.6,12,0.8,2.5,2.8,5.6,11.2,19.1,76,101
stephjo01VAN2000,VAN2000,2000,NBA,Joe Stephens,27,VAN,SF,13,0,181,5.5,14.9,0.373,0,2.3,0,5.5,12.5,0.442,0.373,0.9,1.2,0.75,3.8,6.7,10.5,3.2,2,0.9,1.7,2.6,12,92,107
stewami01TOR2000,TOR2000,2000,NBA,Michael Stewart,24,TOR,C,42,1,389,2.7,7.1,0.377,0,0,,2.7,7.1,0.377,0.377,2.4,4.3,0.563,4.4,8.1,12.5,0.8,0.7,2.5,2.3,10.8,7.7,91,105
stithbr01DEN2000,DEN2000,2000,NBA,Bryant Stith,29,DEN,SG,45,6,691,6.3,13.9,0.455,1.2,4.1,0.304,5.1,9.8,0.519,0.5,4.7,5.6,0.831,1.7,4.5,6.2,4.5,1.3,0.9,2.4,4.1,18.6,113,108
stockjo01UTA2000,UTA2000,2000,NBA,John Stockton,37,UTA,PG,82,82,2432,8,16,0.501,0.9,2.7,0.355,7,13.3,0.53,0.53,4.9,5.7,0.86,1,3.7,4.7,15.5,3.1,0.3,3.9,4.2,21.8,121,102
stojape01SAC2000,SAC2000,2000,NBA,Peja Stojaković,22,SAC,SF,74,11,1749,8.9,19.8,0.448,2.8,7.4,0.375,6.1,12.4,0.491,0.517,3.7,4.2,0.882,2,5.6,7.6,2.9,1.4,0.2,2.4,2.7,24.2,111,105
stoudda01POR2000,POR2000,2000,NBA,Damon Stoudamire,26,POR,PG,78,78,2372,8.7,20.1,0.432,1.8,4.8,0.377,6.9,15.4,0.449,0.477,2.7,3.3,0.841,1.4,4.1,5.5,9.1,1.7,0,3.4,3.9,21.9,107,104
stricer01DAL2000,DAL2000,2000,NBA,Erick Strickland,26,DAL,SG,68,67,2025,7.9,18.2,0.433,1.8,4.6,0.392,6.1,13.6,0.447,0.483,4,4.9,0.831,1.7,6.3,8.1,5.3,2.6,0.3,2.5,4.7,21.7,108,105
stricma01MIA2000,MIA2000,2000,NBA,Mark Strickland,29,MIA,SF,58,5,663,9.9,18.1,0.545,0,0,,9.9,18.1,0.545,0.545,3.2,4.5,0.714,3.6,7.8,11.3,1.8,1.2,1.5,1.9,5.5,22.9,113,101
stricro02WAS2000,WAS2000,2000,NBA,Rod Strickland,33,WAS,PG,69,67,2188,7.7,18,0.429,0,0.5,0.048,7.7,17.5,0.44,0.43,5.1,7.2,0.702,1.7,4.4,6.1,12.3,2.2,0.4,4.4,3.5,20.6,103,108
stronde01ORL2000,ORL2000,2000,NBA,Derek Strong,31,ORL,PF,20,0,148,7,16,0.438,0.3,1.3,0.25,6.7,14.7,0.455,0.448,3.7,4.7,0.786,3.7,11,14.7,1.3,1.7,0.7,4,5,18,94,99
sundobr01DAL2000,DAL2000,2000,NBA,Bruno Šundov,19,DAL,C,14,0,61,9.9,25.7,0.387,0,0,,9.9,25.7,0.387,0.387,1.7,1.7,1,4.1,5.8,9.9,1.7,1.7,1.7,3.3,13.3,21.6,84,106
surabo01CLE2000,CLE2000,2000,NBA,Bob Sura,26,CLE,SG,73,45,2216,8.1,18.4,0.437,2.8,7.5,0.367,5.3,10.9,0.484,0.512,4,5.7,0.697,1.1,5.4,6.5,6.4,2.1,0.4,3.3,4.5,22.8,106,105
szczewa02MIN2000,MIN2000,2000,NBA,Wally Szczerbiak,22,MIN,SF,73,53,2171,8.2,16.1,0.511,0.7,1.9,0.359,7.6,14.2,0.531,0.532,3.2,3.9,0.826,2.1,4.4,6.6,4.8,1.4,0.6,2,4.2,20.4,116,106
tabakza01IND2000,IND2000,2000,NBA,Žan Tabak,29,IND,C,18,0,114,7.2,15.4,0.471,0,0,,7.2,15.4,0.471,0.471,2.3,3.6,0.625,7.2,7.2,14.5,1.8,1.4,4.1,5,5.9,16.7,93,101
taylojo012TM2000,2TM2000,2000,NBA,Johnny Taylor,25,2TM,SF,6,0,34,7.3,20.4,0.357,1.5,1.5,1,5.8,18.9,0.308,0.393,0,0,,2.9,5.8,8.7,1.5,1.5,1.5,2.9,7.3,16,81,103
taylojo01DEN2000,DEN2000,2000,NBA,Johnny Taylor,25,DEN,SF,1,0,5,0,20.3,0,0,0,,0,20.3,0,0,0,0,,0,10.1,10.1,0,0,0,0,10.1,0,0,108
taylojo01ORL2000,ORL2000,2000,NBA,Johnny Taylor,25,ORL,SF,5,0,29,8.5,20.4,0.417,1.7,1.7,1,6.8,18.7,0.364,0.458,0,0,,3.4,5.1,8.5,1.7,1.7,1.7,3.4,6.8,18.7,90,102
tayloma01LAC2000,LAC2000,2000,NBA,Maurice Taylor,23,LAC,PF,62,60,2227,10.5,22.7,0.464,0,0.2,0.125,10.5,22.5,0.466,0.464,3.3,4.6,0.711,2.2,7,9.2,2.3,1.2,1.1,3.9,5,24.3,93,111
terryja01ATL2000,ATL2000,2000,NBA,Jason Terry,22,ATL,PG,81,27,1888,6.9,16.6,0.415,1.3,4.4,0.293,5.6,12.3,0.458,0.453,3.1,3.9,0.807,0.7,3.9,4.6,9.6,2.5,0.3,4.3,3.7,18.2,100,108
thomaja012TM2000,2TM2000,2000,NBA,Jamel Thomas,26,2TM,SF,7,0,46,8.8,19.8,0.444,0,3.3,0,8.8,16.5,0.533,0.444,1.1,1.1,1,1.1,4.4,5.5,6.6,1.1,0,5.5,2.2,18.7,85,111
thomaja01BOS2000,BOS2000,2000,NBA,Jamel Thomas,26,BOS,SF,3,0,19,13.4,26.7,0.5,0,2.7,0,13.4,24,0.556,0.5,2.7,2.7,1,0,5.3,5.3,5.3,0,0,2.7,0,29.4,106,111
thomaja01GSW2000,GSW2000,2000,NBA,Jamel Thomas,26,GSW,SF,4,0,27,5.6,14.9,0.375,0,3.7,0,5.6,11.2,0.5,0.375,0,0,,1.9,3.7,5.6,7.5,1.9,0,7.5,3.7,11.2,67,111
thomajo02TOR2000,TOR2000,2000,NBA,John Thomas,24,TOR,C,55,6,477,5.3,11.6,0.458,0,0.1,0,5.3,11.5,0.462,0.458,1.7,4.5,0.39,4,4.1,8.2,1,1.3,1.5,1.5,11.5,12.4,97,107
thomake01HOU2000,HOU2000,2000,NBA,Kenny Thomas,22,HOU,PF,72,29,1797,6,15.1,0.399,0.9,3.5,0.262,5.1,11.6,0.44,0.429,3.9,5.9,0.66,4.2,8.2,12.4,3.2,1.5,0.6,3.2,4.7,16.8,99,105
thomaku01NYK2000,NYK2000,2000,NBA,Kurt Thomas,27,NYK,PF,80,21,1971,7.4,14.6,0.505,0,0.1,0.333,7.3,14.5,0.506,0.506,2.7,3.5,0.781,3.9,9.9,13.8,2.2,1.4,1.1,2.9,7.6,17.5,105,99
thomati01MIL2000,MIL2000,2000,NBA,Tim Thomas,22,MIL,SF,80,1,2093,8.6,18.6,0.461,1.6,4.5,0.346,7,14.1,0.497,0.503,4.6,6,0.774,2.5,5.7,8.2,2.8,1.5,0.8,3.2,5.6,23.4,107,109
thorpot01MIA2000,MIA2000,2000,NBA,Otis Thorpe,37,MIA,PF,51,1,777,8.6,16.7,0.514,0,0.2,0,8.6,16.5,0.521,0.514,2,3.3,0.604,3.9,7.6,11.4,2.3,1.8,0.6,4.1,9.4,19.2,96,101
traylro01MIL2000,MIL2000,2000,NBA,Robert Traylor,22,MIL,PF,44,16,447,6.7,14.1,0.475,0,0.5,0,6.7,13.7,0.492,0.475,4.7,7.9,0.603,5.8,7.5,13.3,2.3,2.9,2.9,3.1,9.1,18.2,105,103
trentga01DAL2000,DAL2000,2000,NBA,Gary Trent,25,DAL,SF,11,11,301,11.8,23.9,0.493,0,0.3,0,11.8,23.5,0.5,0.493,1.8,3.5,0.524,3.4,5.4,8.7,3.7,1.3,0.5,4.2,4.7,25.4,95,109
turkcmi012TM2000,2TM2000,2000,NBA,Mirsad Türkcan,23,2TM,PF,17,0,90,8.1,22.1,0.368,0,3.5,0,8.1,18.6,0.438,0.368,2.9,4.7,0.625,7.6,11.6,19.2,2.9,1.7,0.6,4.7,8.1,19.2,86,102
turkcmi01NYK2000,NYK2000,2000,NBA,Mirsad Türkcan,23,NYK,PF,7,0,25,4.3,21.5,0.2,0,4.3,0,4.3,17.2,0.25,0.2,0,0,,4.3,17.2,21.5,2.2,4.3,0,2.2,8.6,8.6,56,88
turkcmi01MIL2000,MIL2000,2000,NBA,Mirsad Türkcan,23,MIL,PF,10,0,65,9.6,22.3,0.429,0,3.2,0,9.6,19.1,0.5,0.429,4,6.4,0.625,8.8,9.6,18.3,3.2,0.8,0.8,5.6,8,23.1,94,108
turnewa01BOS2000,BOS2000,2000,NBA,Wayne Turner,23,BOS,PG,3,0,41,1.2,7.4,0.167,0,0,,1.2,7.4,0.167,0.167,2.5,7.4,0.333,1.2,2.5,3.7,6.2,0,0,3.7,5,5,60,113
vanexni01DEN2000,DEN2000,2000,NBA,Nick Van Exel,28,DEN,PG,79,79,2950,8.1,20.8,0.39,2.3,6.9,0.332,5.8,13.9,0.419,0.445,3.4,4.1,0.817,0.6,4.8,5.3,12.3,1.2,0.2,3.8,2.5,21.9,104,109
vanhoke01NJN2000,NJN2000,2000,NBA,Keith Van Horn,24,NJN,PF,80,80,2782,10.4,23.4,0.445,1.6,4.3,0.368,8.9,19.2,0.462,0.478,6.2,7.3,0.847,3.7,8.9,12.6,2.9,1.2,1.1,4.6,4.8,28.6,103,106
vaughja01UTA2000,UTA2000,2000,NBA,Jacque Vaughn,24,UTA,PG,78,0,884,6.6,15.9,0.416,0.8,2.1,0.412,5.8,13.8,0.417,0.443,3.5,4.6,0.75,0.7,3.3,3.9,7.3,1.9,0,4.7,5.6,17.5,92,105
vaughlo01DET2000,DET2000,2000,NBA,Loy Vaught,31,DET,PF,43,0,292,5.5,15.3,0.36,0,0.5,0,5.5,14.8,0.372,0.36,1.9,2.7,0.688,4.5,11.2,15.6,1.9,1,0.7,1.9,7.7,12.9,90,104
vinsofr01SEA2000,SEA2000,2000,NBA,Fred Vinson,29,SEA,SG,8,0,40,6.4,21.9,0.294,2.6,9,0.286,3.9,12.9,0.3,0.353,1.3,2.6,0.5,0,1.3,1.3,0,3.9,0,5.1,2.6,16.7,62,105
walkean02BOS2000,BOS2000,2000,NBA,Antoine Walker,23,BOS,PF,82,82,3003,11,25.4,0.43,1.2,4.8,0.256,9.7,20.6,0.471,0.455,5.3,7.5,0.699,3.4,7.7,11,5.2,2,0.5,4.4,4.4,28.4,100,105
walkesa01SAS2000,SAS2000,2000,NBA,Samaki Walker,23,SAS,PF,71,7,980,7.4,16.5,0.449,0,0,,7.4,16.5,0.449,0.449,4.6,6.8,0.683,4.2,10.5,14.7,2.1,0.5,1.9,3.5,5.8,19.4,98,98
wallabe01ORL2000,ORL2000,2000,NBA,Ben Wallace,25,ORL,PF,81,81,1959,4.2,8.4,0.503,0,0,,4.2,8.4,0.503,0.503,1.4,2.9,0.474,5.3,11.4,16.7,1.7,1.8,3.3,1.7,4.1,9.8,109,96
wallajo01NYK2000,NYK2000,2000,NBA,John Wallace,25,NYK,SF,60,0,798,10.5,22.4,0.467,0,0.2,0,10.5,22.2,0.471,0.467,5.5,6.9,0.804,2.8,6.3,9.1,1.5,0.7,0.9,4.2,6.9,26.4,96,103
wallara01POR2000,POR2000,2000,NBA,Rasheed Wallace,25,POR,PF,81,77,2845,10.2,19.6,0.519,0.2,0.9,0.16,10,18.7,0.537,0.522,4.4,6.2,0.704,2.4,8.2,10.6,2.7,1.6,2,2.9,4.1,24.9,108,99
waltere01MIA2000,MIA2000,2000,NBA,Rex Walters,29,MIA,PG,33,0,389,5.2,12.5,0.418,0.7,2.8,0.25,4.5,9.8,0.465,0.445,1.7,2.2,0.75,1.1,3.9,5,8.9,0.8,0,4,6.1,12.8,95,106
